,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
145,Freddy Got Fingered,4.6 (48k),Comedy ,1h 27min,R,Tom Green 
146,Look at Me: XXXTentacion,7.2 (1k),"Music & Musical , Documentary ",1h 48min,R,Sabaah Folayan 
147,Alien Resurrection,6.2 (244k),"Action & Adventure , Horror , Science-Fiction ",1h 49min,R,Jean-Pierre Jeunet 
148,The Man Who Killed Don Quixote,6.3 (19k),"Fantasy , Comedy , Drama , Made in Europe ",2h 12min,NULL,Terry Gilliam 
149,Censor,6.0 (13k),"Mystery & Thriller , Horror ",1h 24min,NULL,Prano Bailey-Bond 
150,Border,7.0 (29k),"Fantasy , Drama , Romance , Mystery & Thriller , Crime , Made in Europe ",1h 50min,R,NULL
151,The Burning Plain,6.8 (20k),"Crime , Romance , Drama , Documentary ",1h 42min,R,Guillermo Arriaga 
152,I'm Your Man,7.1 (7k),"Comedy , Drama , Romance , Science-Fiction ",1h 45min,R,Maria Schrader 
153,RV,5.5 (59k),"Comedy , Kids & Family , Made in Europe ",1h 39min,PG,Barry Sonnenfeld 
154,Sputnik,6.4 (23k),"Science-Fiction , Horror , Mystery & Thriller , Drama ",1h 53min,R,Egor Abramenko 
155,Europa Report,6.4 (70k),"Mystery & Thriller , Drama , Science-Fiction , Action & Adventure ",1h 30min,PG-13,Sebastián Cordero 
156,Boss Level,6.8 (64k),"Science-Fiction , Action & Adventure , Mystery & Thriller ",1h 40min,R,Joe Carnahan 
157,World's Greatest Dad,6.9 (38k),"Drama , Comedy ",1h 39min,R,Bobcat Goldthwait 
158,Live Free or Die Hard,7.1 (403k),"Mystery & Thriller , Action & Adventure ",2h 8min,PG-13,Len Wiseman 
159,Brothers,7.1 (121k),"Mystery & Thriller , Action & Adventure , Drama , War & Military , Romance , Made in Europe ",1h 45min,R,Jim Sheridan 
160,Kurt Vonnegut: Unstuck in Time,7.9,Documentary ,2h 7min,NULL,Don Argott 
161,We Need to Do Something,4.5 (2k),Horror ,1h 37min,NULL,Sean King O'Grady 
162,The Feast,5.4 (1k),"Mystery & Thriller , Horror , Drama ",1h 33min,NULL,Lee Haven Jones 
163,The Lodge,6.0 (44k),"Horror , Mystery & Thriller , Drama , Made in Europe ",1h 48min,R,Veronika Franz 
164,The DUFF,6.4 (92k),"Comedy , Romance ",1h 40min,PG-13,Ari Sandel 
165,Planet of the Apes,5.7 (216k),"Science-Fiction , Mystery & Thriller , Action & Adventure ",1h 59min,PG-13,Tim Burton 
166,Peggy Sue Got Married,6.4 (37k),"Fantasy , Drama , Romance , Comedy ",1h 43min,PG-13,Francis Ford Coppola 
167,Bad Luck Banging or Loony Porn,6.6 (7k),"Comedy , Drama ",1h 46min,NULL,Radu Jude 
168,Two Lovers,7.0 (40k),"Romance , Drama , Made in Europe ",1h 50min,R,James Gray 
169,Lemon,4.7 (2k),"Drama , Comedy ",1h 23min,NULL,Janicza Bravo 
170,A Taste of Hunger,6.4,"Romance , Drama ",1h 44min,NULL,Christoffer Boe 
171,In the Earth,5.2 (7k),"Horror , Science-Fiction , Mystery & Thriller ",1h 47min,R,Ben Wheatley 
172,In the Heart of the Sea,6.9 (136k),"Drama , Action & Adventure , History , Mystery & Thriller ",2h 2min,PG-13,Ron Howard 
173,The Big Year,6.2 (45k),Comedy ,1h 40min,PG,David Frankel 
174,Push,6.1 (110k),"Action & Adventure , Science-Fiction , Mystery & Thriller , Fantasy , Crime ",1h 51min,PG-13,Paul McGuigan 
175,Reign Over Me,7.4 (95k),Drama ,2h 4min,R,Mike Binder 
176,The Act of Killing,8.2 (37k),"Documentary , Made in Europe , Crime , History , War & Military ",2h 39min,NULL,Joshua Oppenheimer 
177,Small Engine Repair,6.5 (2k),"Mystery & Thriller , Comedy , Drama ",1h 42min,R,John Pollono 
178,30 Minutes or Less,6.1 (100k),"Comedy , Action & Adventure , Crime ",1h 23min,R,Ruben Fleischer 
179,Here Before,5.7,"Mystery & Thriller , Drama ",1h 23min,R,Stacey Gregg 
180,Thelma,7.0 (31k),"Mystery & Thriller , Drama , Fantasy , Horror , Romance , Science-Fiction , Made in Europe ",1h 56min,NULL,Joachim Trier 
181,Multiverse,4.2,"Science-Fiction , Drama ",1h 33min,R,Gaurav Seth 
182,Plus One,6.6 (10k),"Comedy , Drama , Romance ",1h 38min,NULL,Jeff Chan 
183,Aniara,6.2 (8k),"Drama , Science-Fiction , Made in Europe ",1h 46min,R,Pella Kågerman 
184,"Dude, Where's My Car?",5.5 (139k),"Comedy , Science-Fiction ",1h 23min,PG-13,Danny Leiner 
185,Hitch,6.6 (314k),"Romance , Comedy ",1h 58min,PG-13,Andy Tennant 
186,A Good Day to Die Hard,5.2 (206k),"Mystery & Thriller , Action & Adventure ",1h 38min,R,John Moore 
187,In the Line of Fire,7.2 (102k),"Drama , Mystery & Thriller , Action & Adventure , Crime ",2h 8min,R,Wolfgang Petersen 
188,GameStop: Rise of the Players,5.8,Documentary ,1h 34min,R,Jonah Tulis 
189,The Beta Test,6.1 (4k),"Comedy , Mystery & Thriller , Horror ",1h 33min,NULL,Jim Cummings 
190,The 6th Day,5.9 (121k),"Science-Fiction , Documentary , Mystery & Thriller , Action & Adventure ",2h 3min,PG-13,Roger Spottiswoode 
191,Fever Pitch,6.2 (45k),"Romance , Sport , Comedy , Drama ",1h 39min,PG-13,Peter Farrelly 
192,Ingrid Goes West,6.6 (41k),"Drama , Comedy ",1h 37min,R,Matt Spicer 
193,Ammonite,6.5 (16k),"Drama , History , Romance ",2h 0min,R,Francis Lee 
194,The Assistant,6.4 (21k),Drama ,1h 28min,R,Kitty Green 
195,American Animals,7.0 (43k),"Drama , Mystery & Thriller , Documentary , Crime , History ",1h 57min,R,Bart Layton 
196,Aliens vs Predator: Requiem,4.6 (123k),"Mystery & Thriller , Fantasy , Action & Adventure , Horror , Science-Fiction ",1h 36min,R,Greg Strause 
197,The American,6.3 (96k),"Mystery & Thriller , Action & Adventure , Crime , Drama ",1h 44min,R,Anton Corbijn 
198,Don Jon,6.5 (238k),"Comedy , Drama , Romance ",1h 27min,R,Joseph Gordon-Levitt 
199,WeWork: or The Making and Breaking of a $47 Billion Unicorn,6.6 (3k),Documentary ,1h 44min,NULL,Jed Rothstein 
200,The Flintstones,4.9 (80k),"Fantasy , Comedy , Kids & Family ",1h 31min,PG,Brian Levant 
201,Prospect,6.3 (27k),"Science-Fiction , Documentary , Drama , Mystery & Thriller , Western ",1h 38min,R,Alexey Tokun 
202,Cabin Fever,5.6 (77k),"Horror , Drama ",1h 32min,R,Eli Roth 
203,Vacancy,6.2 (99k),"Mystery & Thriller , Horror , Crime ",1h 25min,R,Nimród Antal 
204,The Wedding Planner,5.3 (80k),"Romance , Comedy ",1h 43min,PG-13,Adam Shankman 
205,Saving Face,5.6,"Romance , Drama , Comedy ",1h 37min,R,Alice Wu 
206,Happy Feet,6.4 (183k),"Comedy , Kids & Family , Music & Musical , Romance , Fantasy , Animation ",1h 48min,PG,George Miller 
207,8MM,6.5 (132k),"Mystery & Thriller , Drama , Crime ",2h 3min,R,Joel Schumacher 
208,That's My Boy,5.5 (99k),"Drama , Comedy ",1h 54min,R,Sean Anders 
209,Roxanne,6.6 (44k),"Comedy , Romance ",1h 46min,PG,Fred Schepisi 
210,Come True,6.0 (8k),"Science-Fiction , Horror ",1h 45min,NULL,Anthony Scott Burns 
211,Copycat,6.6 (59k),"Mystery & Thriller , Drama ",2h 4min,R,Jon Amiel 
212,We Own the Night,6.8 (88k),"Mystery & Thriller , Action & Adventure , Crime , Drama ",1h 57min,R,James Gray 
213,I Am Not Your Negro,7.9 (21k),"Documentary , History , Made in Europe ",1h 33min,R,Raoul Peck 
214,The A-Team,6.7 (257k),"Mystery & Thriller , Action & Adventure ",1h 57min,PG-13,Joe Carnahan 
215,Spring,6.7 (27k),"Horror , Romance , Science-Fiction , Made in Europe ",1h 49min,NULL,Aaron Moorhead 
216,Death at a Funeral,7.3 (115k),"Drama , Comedy ",1h 30min,R,Frank Oz 
217,Brigsby Bear,7.3 (16k),"Comedy , Drama ",1h 40min,PG-13,Dave McCary 
218,Shadow in the Cloud,4.9 (26k),"Horror , Action & Adventure , War & Military ",1h 23min,R,Roseanne Liang 
219,One Shot,5.6 (4k),"Action & Adventure , Mystery & Thriller ",1h 37min,NULL,James Nunn 
220,"Definitely, Maybe",7.1 (164k),"Comedy , Drama , Romance , Made in Europe ",1h 52min,PG-13,Adam Brooks 
221,The Nutty Professor,5.6 (116k),"Romance , Science-Fiction , Comedy ",1h 35min,PG-13,Tom Shadyac 
222,Escape from Pretoria,6.8 (35k),"Mystery & Thriller , Crime ",1h 42min,PG-13,Francis Annan 
223,Vampires,6.1 (58k),"Fantasy , Action & Adventure , Horror , Mystery & Thriller ",1h 44min,R,John Carpenter 
224,Apollo 11,8.1 (24k),"Documentary , History , Made in Europe ",1h 33min,G,Todd Douglas Miller 
225,Unsane,6.4 (45k),"Mystery & Thriller , Drama , Horror ",1h 38min,R,Steven Soderbergh 
226,Muppets from Space,6.2 (19k),"Science-Fiction , Fantasy , Comedy , Kids & Family ",1h 27min,G,Tim Hill 
227,Die in a Gunfight,4.4 (2k),"Romance , Action & Adventure , Comedy , Crime , Drama ",1h 32min,R,Collin Schiffli 
228,Zathura: A Space Adventure,6.2 (103k),"Fantasy , Science-Fiction , Action & Adventure , Comedy , Kids & Family ",1h 41min,PG,Jon Favreau 
229,Swan Song,7.0 (2k),"Comedy , Drama ",1h 45min,NULL,Todd Stephens 
230,The Judge,7.4 (189k),"Drama , Crime , Made in Europe ",2h 21min,R,David Dobkin 
